ScenarioID,Weather,Observation window ,EI time in 2D  module (unit: second),EI prob in 2D detection module,EI time in 3D module (unit: second),EI prob in 3D module,TimeStamp,2D error indicator,3D error indicator,Miss localization error indicator
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,5.5,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,5.55,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,5.6,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,5.65,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,5.7,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,5.75,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,5.8,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,5.85,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,6,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,6.05,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,6.1,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,6.15,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,6.2,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,6.25,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,6.3,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,6.35,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,6.4,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,6.45,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,6.5,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,6.55,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,6.6,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,6.65,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,6.7,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,6.75,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,6.8,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,6.85,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,7,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,7.05,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,7.1,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,7.15,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,7.2,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,7.25,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,7.3,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,7.35,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,7.4,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,7.45,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,7.5,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,7.55,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,7.6,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,7.65,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,7.7,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,7.75,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,7.8,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,7.85,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,8,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,8.05,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,8.1,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,8.15,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,8.2,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,8.25,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,8.3,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,8.35,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,8.4,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,8.45,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,8.5,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,8.55,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,8.6,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,8.65,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,8.7,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,8.75,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,8.8,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,8.85,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,9,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,9.05,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,9.1,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,9.2,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,9.3,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,9.4,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,9.5,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,9.6,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,9.65,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,9.7,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,9.75,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,9.8,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,10,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,10.05,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,10.1,1,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,10.15,1,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,10.25,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,10.3,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,10.35,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,10.45,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,10.6,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,10.7,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,10.75,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,10.8,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,10.85,1,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,11,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,11.15,1,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,11.2,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,11.45,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,11.5,1,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,11.75,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,11.8,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,11.85,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,12,1,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,12.1,1,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,12.15,1,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,12.25,1,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,12.3,1,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,12.35,1,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,12.4,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,12.45,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,12.5,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,12.55,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,12.65,1,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,12.7,1,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,12.75,1,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,12.8,1,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,12.85,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,13.05,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,13.1,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,13.15,1,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,13.2,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,13.25,1,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,13.3,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,13.35,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,13.4,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,13.45,1,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,13.5,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,13.55,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,13.65,1,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,13.7,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,13.75,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,13.8,1,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,13.85,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,14,0,0,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,14.05,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,14.1,1,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,14.2,1,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,14.3,1,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,14.4,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,14.45,1,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,14.5,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,14.55,1,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,14.65,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,14.8,1,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,15,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,15.05,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,15.15,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,15.25,1,0,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,15.35,1,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,15.4,1,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,15.45,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,15.5,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,15.55,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,15.6,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,15.65,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,15.7,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,15.75,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,15.8,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,16,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,16.05,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,16.1,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,16.15,1,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,16.2,1,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,16.25,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,16.35,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,16.4,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,16.5,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,16.55,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,16.6,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,16.8,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,17.05,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,17.1,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,17.15,1,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,17.2,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,17.25,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,17.35,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,17.4,1,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,17.45,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,17.5,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,17.55,1,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,17.6,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,17.65,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,17.75,1,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,17.8,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,17.85,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,18,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,18.05,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,18.1,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,18.15,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,18.2,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,18.25,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,18.3,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,18.35,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,18.45,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,18.5,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,18.55,1,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,18.65,1,1,1
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,18.75,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,19,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,19.1,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,19.2,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,19.25,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,19.3,0,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,19.35,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,19.45,1,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,19.5,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,19.55,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,19.6,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,19.65,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,19.75,1,0,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,19.8,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,19.85,0,1,0
5,Intermittent snowy,"[0,20)","[10,20)",0.4,"[10,20)",0.25,20,1,1,1
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,0,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,0.15,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,0.2,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,0.25,1,1,1
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,0.3,0,1,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,0.35,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,0.4,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,0.45,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,0.55,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,0.6,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,0.65,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,0.7,0,1,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,0.85,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,1,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,1.05,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,1.1,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,1.15,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,1.2,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,1.25,0,1,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,1.35,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,1.45,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,1.5,1,1,1
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,1.65,1,1,1
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,1.7,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,1.8,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,1.85,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,2,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,2.05,1,1,1
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,2.1,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,2.15,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,2.2,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,2.35,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,2.45,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,2.6,1,1,1
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,2.65,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,2.7,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,2.75,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,2.8,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,2.85,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,3,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,3.05,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,3.1,1,1,1
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,3.15,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,3.2,0,1,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,3.3,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,3.35,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,3.45,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,3.6,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,3.7,1,1,1
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,3.75,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,3.85,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,4,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,4.05,1,1,1
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,4.1,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,4.15,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,4.25,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,4.35,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,4.4,1,1,1
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,4.45,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,4.5,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,4.55,0,1,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,4.6,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,4.65,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,4.7,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,4.75,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,4.85,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,5,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,5.05,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,5.1,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,5.15,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,5.2,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,5.25,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,5.3,0,1,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,5.35,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,5.45,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,5.55,0,0,0
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,5.65,1,1,1
6,Intermittent rainy,"[0,20)","[10,20)",0.55,"[10,20)",0.5,5.7,0,0,0
